,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,area
181,7311411301,16900,2015-01-01,ram,1500 slt,good,6,gas,97563.0,clean,automatic,rwd,pickup,south
182,7311390113,24990,2007-01-01,ford,super duty f-450 drw,good,10,gas,46463.0,clean,automatic,rwd,truck,south
183,7311389760,33990,2016-01-01,chevrolet,express commercial cutaway,good,8,gas,12398.0,clean,automatic,rwd,truck,south
184,7311389371,20990,2006-01-01,chevrolet,express cargo van,good,8,diesel,134296.0,clean,automatic,rwd,truck,south
185,7311388578,27990,2008-01-01,ford,econoline cargo van,good,8,gas,83459.0,clean,automatic,rwd,truck,south
186,7311387863,33990,2014-01-01,ford,super duty f-550 drw,good,8,diesel,136250.0,clean,automatic,4wd,truck,south
187,7311387508,22990,2010-01-01,ford,econoline commercial cutaway,good,10,gas,121911.0,clean,automatic,rwd,truck,south
188,7311387137,24990,2017-01-01,gmc,savana commercial cutaway,good,8,gas,136965.0,clean,automatic,rwd,truck,south
189,7311386812,24990,2009-01-01,chevrolet,3500 lcf gas,good,8,gas,72789.0,clean,automatic,rwd,truck,south
190,7311386071,25990,2006-01-01,chevrolet,express cargo van,good,8,gas,73360.0,clean,automatic,rwd,truck,south
191,7311385335,29990,2011-01-01,ford,super duty f-450 drw,good,8,diesel,137481.0,clean,automatic,4wd,truck,south
192,7311384822,33990,2007-01-01,chevrolet,cc4500,good,8,gas,77581.0,clean,automatic,rwd,truck,south
193,7311384826,21990,2005-01-01,ford,econoline commercial cutaway,good,8,gas,45554.0,clean,automatic,rwd,truck,south
194,7311384869,49990,2015-01-01,ford,super duty f-550 drw,good,8,diesel,152701.0,clean,automatic,4wd,truck,south
195,7311384526,26990,2016-01-01,chevrolet,express commercial cutaway,good,8,gas,75734.0,clean,automatic,rwd,truck,south
196,7311384137,27490,2006-01-01,mitsubishi,fuso fe145,good,4,diesel,96626.0,clean,automatic,rwd,truck,south
197,7311383554,28490,2008-01-01,mitsubishi,fuso fe145,good,4,diesel,70643.0,clean,automatic,rwd,truck,south
198,7311383535,33990,2012-01-01,ford,super duty f-250 srw,good,8,diesel,49678.0,clean,automatic,4wd,truck,south
199,7311383445,46990,2016-01-01,ram,4500,good,6,diesel,17619.0,clean,automatic,rwd,truck,south
200,7311383423,44990,2012-01-01,ford,super duty f-550 drw,good,8,diesel,52307.0,clean,automatic,4wd,truck,south
201,7311383408,44990,2015-01-01,ram,5500,good,6,diesel,80733.0,clean,automatic,4wd,truck,south
202,7311383322,20990,2010-01-01,ram,2500,good,8,gas,121850.0,clean,automatic,4wd,truck,south
203,7311383338,26990,2008-01-01,chevrolet,cc4500,good,8,gas,100921.0,clean,automatic,4wd,truck,south
204,7311383297,52990,2014-01-01,ford,super duty f-550 drw,good,8,diesel,15886.0,clean,automatic,4wd,truck,south
205,7311383252,35990,2014-01-01,ford,super duty f-450 drw,good,10,gas,42213.0,clean,automatic,4wd,truck,south
206,7311383209,27990,2011-01-01,ford,f-750,good,6,diesel,123622.0,clean,automatic,rwd,truck,south
207,7311382048,29990,2012-01-01,toyota,tacoma double cab pickup,good,6,gas,43182.0,clean,other,4wd,pickup,south
208,7311381850,27490,2006-01-01,mitsubishi,fuso fe145,good,4,diesel,96626.0,clean,automatic,rwd,truck,south
